step,epoch,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
122,122,0.12269045966012138,0.9595238095238096,1749097219.0627513,2025/06/05 13:20:19,80.78296232223511,1.3m,17.444863319396973,16.49217176437378,8.11220097541809,0.3428735693295797,0.8972222222222223
123,123,0.10132737216495333,0.9678571428571429,1749097219.8579009,2025/06/05 13:20:19,81.57811188697815,1.4m,17.63657855987549,16.683921098709106,8.16881012916565,,
124,124,0.10808805738176619,0.9678571428571429,1749097220.4206743,2025/06/05 13:20:20,82.14088535308838,1.4m,17.755786180496216,16.79230809211731,8.220929861068726,0.3321464035246107,0.8833333333333333
125,125,0.09122639922868638,0.9738095238095238,1749097221.2195582,2025/06/05 13:20:21,82.93976926803589,1.4m,17.941199779510498,16.97775650024414,8.275615930557251,,
126,126,0.10376715461413065,0.9702380952380952,1749097222.0511398,2025/06/05 13:20:22,83.7713508605957,1.4m,18.186930656433105,17.198119163513184,8.330646753311157,0.3239013181792365,0.8861111111111111
127,127,0.10023235309691657,0.969047619047619,1749097222.6502066,2025/06/05 13:20:22,84.37041759490967,1.4m,18.299428701400757,17.310643911361694,8.385226726531982,,
128,128,0.09534704855510166,0.9726190476190476,1749097223.3266473,2025/06/05 13:20:23,85.04685831069946,1.4m,18.429327249526978,17.415982246398926,8.503299713134766,0.3303934256235758,0.8888888888888888
129,129,0.1104897692089989,0.9666666666666667,1749097224.1370494,2025/06/05 13:20:24,85.85726046562195,1.4m,18.63043451309204,17.61711287498474,8.557299375534058,,
130,130,0.083171998886835,0.9797619047619047,1749097224.7157228,2025/06/05 13:20:24,86.43593382835388,1.4m,18.755627632141113,17.73014259338379,8.622356653213501,0.32338457968499923,0.8944444444444445
131,131,0.09799383793558393,0.9726190476190476,1749097225.4075568,2025/06/05 13:20:25,87.12776780128479,1.5m,18.887505769729614,17.86205744743347,8.681609869003296,,
132,132,0.08882039547676132,0.975,1749097226.2719471,2025/06/05 13:20:26,87.99215817451477,1.5m,19.13371777534485,18.089687824249268,8.73524522781372,0.321481133500735,0.8944444444444445
133,133,0.1010388617004667,0.9714285714285714,1749097226.8569224,2025/06/05 13:20:26,88.57713341712952,1.5m,19.242843866348267,18.198837995529175,8.787135124206543,,
134,134,0.09291544670150394,0.9714285714285714,1749097227.4379594,2025/06/05 13:20:27,89.15817046165466,1.5m,19.36997389793396,18.31532859802246,8.842551231384277,0.3252607564131419,0.8888888888888888
135,135,0.10710576176643372,0.9595238095238096,1749097228.3935022,2025/06/05 13:20:28,90.11371326446533,1.5m,19.625163555145264,18.570566415786743,8.895781755447388,,
136,136,0.08477575335474241,0.9797619047619047,1749097229.092605,2025/06/05 13:20:29,90.81281614303589,1.5m,19.782175540924072,18.707804441452026,8.986989974975586,0.33086043331358167,0.8888888888888888
137,137,0.09245607867127373,0.969047619047619,1749097229.6791742,2025/06/05 13:20:29,91.39938521385193,1.5m,19.895665645599365,18.82132077217102,9.041883945465088,,
138,138,0.10194466624941145,0.9666666666666667,1749097230.553841,2025/06/05 13:20:30,92.27405214309692,1.5m,20.139840126037598,19.03649401664734,9.1004798412323,0.3326043142212762,0.8888888888888888
139,139,0.07789997371534506,0.9797619047619047,1749097231.2436414,2025/06/05 13:20:31,92.9638524055481,1.5m,20.26008439064026,19.156771659851074,9.157736539840698,,
140,140,0.09219815033887113,0.9726190476190476,1749097231.8347871,2025/06/05 13:20:31,93.55499815940857,1.6m,20.37983775138855,19.26583766937256,9.238386631011963,0.33444513711664414,0.8861111111111111
141,141,0.07735557683876583,0.9761904761904762,1749097232.7058842,2025/06/05 13:20:32,94.42609524726868,1.6m,20.60431170463562,19.49033832550049,9.293025970458984,,
142,142,0.10547623038291931,0.969047619047619,1749097233.3622415,2025/06/05 13:20:33,95.08245253562927,1.6m,20.761435985565186,19.635592699050903,9.349048614501953,0.33240004099077647,0.8888888888888888
143,143,0.06553171277046203,0.9821428571428571,1749097233.9447439,2025/06/05 13:20:33,95.66495490074158,1.6m,20.869033575057983,19.74321985244751,9.40203070640564,,
144,144,0.08694879710674286,0.9761904761904762,1749097234.7901413,2025/06/05 13:20:34,96.51035237312317,1.6m,21.11651301383972,19.972230195999146,9.453347206115723,0.3335093488295873,0.8888888888888888
145,145,0.08908034165700277,0.9678571428571429,1749097235.462467,2025/06/05 13:20:35,97.18267798423767,1.6m,21.23766040802002,20.093403339385986,9.536572933197021,,
146,146,0.08777132772264026,0.9726190476190476,1749097236.053945,2025/06/05 13:20:36,97.77415609359741,1.6m,21.362525701522827,20.207549810409546,9.607267379760742,0.33198429544766744,0.8805555555555555
147,147,0.08185117528552101,0.9761904761904762,1749097236.9470923,2025/06/05 13:20:36,98.66730332374573,1.6m,21.578497409820557,20.42354416847229,9.689903736114502,,
148,148,0.07261231591304143,0.9785714285714285,1749097237.7473838,2025/06/05 13:20:37,99.46759486198425,1.7m,21.80832076072693,20.636054515838623,9.742000341415405,0.32913619677225747,0.8944444444444445
149,149,0.07479964182490394,0.9797619047619047,1749097238.3239355,2025/06/05 13:20:38,100.04414653778076,1.7m,21.918133020401,20.745890855789185,9.798472881317139,,
