run_id,model_arc,train_dataset,val_dataset,num_classes,train_trans,val_trans,train_num,val_num,epochs,max_lr,batch_size,iters/epoch,data_per_class,fils,ensembles,params,criterion,optimizer,scheduler,epoch,lr,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,val_loss,val_acc
75,models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",2000,10000,1000,0.05,128,16,20.0,4,64,3045888,CrossEntropyLoss(),SGD ( Parameter Group 0     dampening: 0     differentiable: False     foreach: None     fused: None     initial_lr: 0.05     lr: 0.05     maximize: False     momentum: 0.9     nesterov: False     weight_decay: 0.0005 ),CosineAnnealingLR ( T_max = 1000 base_lrs = [0.05] eta_min = 0 last_epoch = 0 optimizer = SGD() verbose = False ),1000,1.2336995354467195e-7,1.4394958934783935,0.771,1746717791.3102825,2025/05/09 00:23:11,2248.9363026618958,37.5m,3.536546865463257,0.2004
76,models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",2000,10000,1000,0.03,128,16,20.0,32,1,2820740,CrossEntropyLoss(),SGD ( Parameter Group 0     dampening: 0     differentiable: False     foreach: None     fused: None     initial_lr: 0.03     lr: 0.03     maximize: False     momentum: 0.9     nesterov: False     weight_decay: 0.0005 ),CosineAnnealingLR ( T_max = 1000 base_lrs = [0.03] eta_min = 0 last_epoch = 0 optimizer = SGD() verbose = False ),1000,7.402197212680314e-8,0.005939858935773373,1.0,1746720040.3482685,2025/05/09 01:00:40,2248.562831401825,37.5m,3.9967521102905272,0.2
77,models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",2000,10000,1000,0.03,128,16,20.0,16,4,2852304,CrossEntropyLoss(),SGD ( Parameter Group 0     dampening: 0     differentiable: False     foreach: None     fused: None     initial_lr: 0.03     lr: 0.03     maximize: False     momentum: 0.9     nesterov: False     weight_decay: 0.0005 ),CosineAnnealingLR ( T_max = 1000 base_lrs = [0.03] eta_min = 0 last_epoch = 0 optimizer = SGD() verbose = False ),1000,7.402197212680314e-8,0.019749510183930397,1.0,1746720040.3482685,2025/05/09 01:00:40,2248.562831401825,37.5m,3.910900315475464,0.1875
78,models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",2000,10000,1000,0.03,128,16,20.0,8,16,2916032,CrossEntropyLoss(),SGD ( Parameter Group 0     dampening: 0     differentiable: False     foreach: None     fused: None     initial_lr: 0.03     lr: 0.03     maximize: False     momentum: 0.9     nesterov: False     weight_decay: 0.0005 ),CosineAnnealingLR ( T_max = 1000 base_lrs = [0.03] eta_min = 0 last_epoch = 0 optimizer = SGD() verbose = False ),1000,7.402197212680314e-8,0.09527039325237274,1.0,1746720040.3482685,2025/05/09 01:00:40,2248.562831401825,37.5m,3.9297802360534666,0.1772
79,models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",2000,10000,1000,0.03,128,16,20.0,4,64,3045888,CrossEntropyLoss(),SGD ( Parameter Group 0     dampening: 0     differentiable: False     foreach: None     fused: None     initial_lr: 0.03     lr: 0.03     maximize: False     momentum: 0.9     nesterov: False     weight_decay: 0.0005 ),CosineAnnealingLR ( T_max = 1000 base_lrs = [0.03] eta_min = 0 last_epoch = 0 optimizer = SGD() verbose = False ),1000,7.402197212680314e-8,2.7635419120788574,0.447,1746720040.3482685,2025/05/09 01:00:40,2248.562831401825,37.5m,3.705037141799927,0.1797
80,models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",1000,10000,2000,0.1,128,8,10.0,32,1,2820740,CrossEntropyLoss(),SGD ( Parameter Group 0     dampening: 0     differentiable: False     foreach: None     fused: None     initial_lr: 0.1     lr: 0.1     maximize: False     momentum: 0.9     nesterov: False     weight_decay: 0.0005 ),CosineAnnealingLR ( T_max = 2000 base_lrs = [0.1] eta_min = 0 last_epoch = 0 optimizer = SGD() verbose = False ),2000,6.168501482384206e-8,0.005922520715743304,1.0,1746722371.4352121,2025/05/09 01:39:31,2330.5698688030243,38.8m,3.964047772216797,0.1518
81,models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",1000,10000,2000,0.1,128,8,10.0,16,4,2852304,CrossEntropyLoss(),SGD ( Parameter Group 0     dampening: 0     differentiable: False     foreach: None     fused: None     initial_lr: 0.1     lr: 0.1     maximize: False     momentum: 0.9     nesterov: False     weight_decay: 0.0005 ),CosineAnnealingLR ( T_max = 2000 base_lrs = [0.1] eta_min = 0 last_epoch = 0 optimizer = SGD() verbose = False ),2000,6.168501482384206e-8,0.016890988498926163,1.0,1746722371.4352121,2025/05/09 01:39:31,2330.5698688030243,38.8m,3.900701904296875,0.1528
82,models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",1000,10000,2000,0.1,128,8,10.0,8,16,2916032,CrossEntropyLoss(),SGD ( Parameter Group 0     dampening: 0     differentiable: False     foreach: None     fused: None     initial_lr: 0.1     lr: 0.1     maximize: False     momentum: 0.9     nesterov: False     weight_decay: 0.0005 ),CosineAnnealingLR ( T_max = 2000 base_lrs = [0.1] eta_min = 0 last_epoch = 0 optimizer = SGD() verbose = False ),2000,6.168501482384206e-8,0.06447177374362946,1.0,1746722371.4352121,2025/05/09 01:39:31,2330.5698688030243,38.8m,3.9347845138549804,0.1446
83,models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",1000,10000,2000,0.1,128,8,10.0,4,64,3045888,CrossEntropyLoss(),SGD ( Parameter Group 0     dampening: 0     differentiable: False     foreach: None     fused: None     initial_lr: 0.1     lr: 0.1     maximize: False     momentum: 0.9     nesterov: False     weight_decay: 0.0005 ),CosineAnnealingLR ( T_max = 2000 base_lrs = [0.1] eta_min = 0 last_epoch = 0 optimizer = SGD() verbose = False ),2000,6.168501482384206e-8,0.3272060875892639,1.0,1746722371.4352121,2025/05/09 01:39:31,2330.5698688030243,38.8m,3.942816881561279,0.1442
84,models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",1000,10000,2000,0.3,128,8,10.0,32,1,2820740,CrossEntropyLoss(),SGD ( Parameter Group 0     dampening: 0     differentiable: False     foreach: None     fused: None     initial_lr: 0.3     lr: 0.3     maximize: False     momentum: 0.9     nesterov: False     weight_decay: 0.0005 ),CosineAnnealingLR ( T_max = 2000 base_lrs = [0.3] eta_min = 0 last_epoch = 0 optimizer = SGD() verbose = False ),2000,1.8505504447152645e-7,0.006133847676217556,1.0,1746724714.2566848,2025/05/09 02:18:34,2342.292842388153,39.0m,3.9910423011779783,0.1578
85,models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",1000,10000,2000,0.3,128,8,10.0,16,4,2852304,CrossEntropyLoss(),SGD ( Parameter Group 0     dampening: 0     differentiable: False     foreach: None     fused: None     initial_lr: 0.3     lr: 0.3     maximize: False     momentum: 0.9     nesterov: False     weight_decay: 0.0005 ),CosineAnnealingLR ( T_max = 2000 base_lrs = [0.3] eta_min = 0 last_epoch = 0 optimizer = SGD() verbose = False ),2000,1.8505504447152645e-7,0.01636669757962227,1.0,1746724714.2566848,2025/05/09 02:18:34,2342.292842388153,39.0m,3.7935280185699463,0.1691
86,models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",1000,10000,2000,0.3,128,8,10.0,8,16,2916032,CrossEntropyLoss(),SGD ( Parameter Group 0     dampening: 0     differentiable: False     foreach: None     fused: None     initial_lr: 0.3     lr: 0.3     maximize: False     momentum: 0.9     nesterov: False     weight_decay: 0.0005 ),CosineAnnealingLR ( T_max = 2000 base_lrs = [0.3] eta_min = 0 last_epoch = 0 optimizer = SGD() verbose = False ),2000,1.8505504447152645e-7,0.061049682557582856,1.0,1746724714.2566848,2025/05/09 02:18:34,2342.292842388153,39.0m,3.852225217437744,0.1565
87,models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",1000,10000,2000,0.3,128,8,10.0,4,64,3045888,CrossEntropyLoss(),SGD ( Parameter Group 0     dampening: 0     differentiable: False     foreach: None     fused: None     initial_lr: 0.3     lr: 0.3     maximize: False     momentum: 0.9     nesterov: False     weight_decay: 0.0005 ),CosineAnnealingLR ( T_max = 2000 base_lrs = [0.3] eta_min = 0 last_epoch = 0 optimizer = SGD() verbose = False ),2000,1.8505504447152645e-7,0.3446162619590759,0.998,1746724714.2566848,2025/05/09 02:18:34,2342.292842388153,39.0m,3.9429943256378173,0.1446
88,models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",1000,10000,2000,0.2,128,8,10.0,32,1,2820740,CrossEntropyLoss(),SGD ( Parameter Group 0     dampening: 0     differentiable: False     foreach: None     fused: None     initial_lr: 0.2     lr: 0.2     maximize: False     momentum: 0.9     nesterov: False     weight_decay: 0.0005 ),CosineAnnealingLR ( T_max = 2000 base_lrs = [0.2] eta_min = 0 last_epoch = 0 optimizer = SGD() verbose = False ),2000,1.233700296476841e-7,0.006645018339157104,1.0,1746727073.294166,2025/05/09 02:57:53,2358.4748499393463,39.3m,3.9467112525939942,0.1551
89,models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",1000,10000,2000,0.2,128,8,10.0,16,4,2852304,CrossEntropyLoss(),SGD ( Parameter Group 0     dampening: 0     differentiable: False     foreach: None     fused: None     initial_lr: 0.2     lr: 0.2     maximize: False     momentum: 0.9     nesterov: False     weight_decay: 0.0005 ),CosineAnnealingLR ( T_max = 2000 base_lrs = [0.2] eta_min = 0 last_epoch = 0 optimizer = SGD() verbose = False ),2000,1.233700296476841e-7,0.01838823175430298,1.0,1746727073.294166,2025/05/09 02:57:53,2358.4748499393463,39.3m,3.7919396518707273,0.1667
90,models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",1000,10000,2000,0.2,128,8,10.0,8,16,2916032,CrossEntropyLoss(),SGD ( Parameter Group 0     dampening: 0     differentiable: False     foreach: None     fused: None     initial_lr: 0.2     lr: 0.2     maximize: False     momentum: 0.9     nesterov: False     weight_decay: 0.0005 ),CosineAnnealingLR ( T_max = 2000 base_lrs = [0.2] eta_min = 0 last_epoch = 0 optimizer = SGD() verbose = False ),2000,1.233700296476841e-7,0.06459316289424896,1.0,1746727073.294166,2025/05/09 02:57:53,2358.4748499393463,39.3m,3.9004502624511717,0.158
91,models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",1000,10000,2000,0.2,128,8,10.0,4,64,3045888,CrossEntropyLoss(),SGD ( Parameter Group 0     dampening: 0     differentiable: False     foreach: None     fused: None     initial_lr: 0.2     lr: 0.2     maximize: False     momentum: 0.9     nesterov: False     weight_decay: 0.0005 ),CosineAnnealingLR ( T_max = 2000 base_lrs = [0.2] eta_min = 0 last_epoch = 0 optimizer = SGD() verbose = False ),2000,1.233700296476841e-7,0.33568398642539976,1.0,1746727073.294166,2025/05/09 02:57:53,2358.4748499393463,39.3m,3.947208024597168,0.1533
92,models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",1000,10000,2000,0.05,128,8,10.0,32,1,2820740,CrossEntropyLoss(),SGD ( Parameter Group 0     dampening: 0     differentiable: False     foreach: None     fused: None     initial_lr: 0.05     lr: 0.05     maximize: False     momentum: 0.9     nesterov: False     weight_decay: 0.0005 ),CosineAnnealingLR ( T_max = 2000 base_lrs = [0.05] eta_min = 0 last_epoch = 0 optimizer = SGD() verbose = False ),2000,3.084250741192103e-8,0.004993373434990645,1.0,1746729425.0994883,2025/05/09 03:37:05,2351.2117891311646,39.2m,4.201725824737549,0.1373
93,models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",1000,10000,2000,0.05,128,8,10.0,16,4,2852304,CrossEntropyLoss(),SGD ( Parameter Group 0     dampening: 0     differentiable: False     foreach: None     fused: None     initial_lr: 0.05     lr: 0.05     maximize: False     momentum: 0.9     nesterov: False     weight_decay: 0.0005 ),CosineAnnealingLR ( T_max = 2000 base_lrs = [0.05] eta_min = 0 last_epoch = 0 optimizer = SGD() verbose = False ),2000,3.084250741192103e-8,0.01711763243377209,1.0,1746729425.0994883,2025/05/09 03:37:05,2351.2117891311646,39.2m,4.034959429168701,0.1367
94,models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",1000,10000,2000,0.05,128,8,10.0,8,16,2916032,CrossEntropyLoss(),SGD ( Parameter Group 0     dampening: 0     differentiable: False     foreach: None     fused: None     initial_lr: 0.05     lr: 0.05     maximize: False     momentum: 0.9     nesterov: False     weight_decay: 0.0005 ),CosineAnnealingLR ( T_max = 2000 base_lrs = [0.05] eta_min = 0 last_epoch = 0 optimizer = SGD() verbose = False ),2000,3.084250741192103e-8,0.06907875353097916,1.0,1746729425.0994883,2025/05/09 03:37:05,2351.2117891311646,39.2m,4.041114484024048,0.1349
95,models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",1000,10000,2000,0.05,128,8,10.0,4,64,3045888,CrossEntropyLoss(),SGD ( Parameter Group 0     dampening: 0     differentiable: False     foreach: None     fused: None     initial_lr: 0.05     lr: 0.05     maximize: False     momentum: 0.9     nesterov: False     weight_decay: 0.0005 ),CosineAnnealingLR ( T_max = 2000 base_lrs = [0.05] eta_min = 0 last_epoch = 0 optimizer = SGD() verbose = False ),2000,3.084250741192103e-8,0.6400992765426635,0.952,1746729425.0994883,2025/05/09 03:37:05,2351.2117891311646,39.2m,3.929762429046631,0.142
96,models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[RandomCrop(size=(32, 32), padding=4), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=nearest, expand=False, fill=0), ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToTensor(), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",1000,10000,2000,0.03,128,8,10.0,32,1,2820740,CrossEntropyLoss(),SGD ( Parameter Group 0     dampening: 0     differentiable: False     foreach: None     fused: None     initial_lr: 0.03     lr: 0.03     maximize: False     momentum: 0.9     nesterov: False     weight_decay: 0.0005 ),CosineAnnealingLR ( T_max = 2000 base_lrs = [0.03] eta_min = 0 last_epoch = 0 optimizer = SGD() verbose = False ),2000,1.850550444715262e-8,0.005107582829892635,1.0,1746731720.6947434,2025/05/09 04:15:20,2294.982857942581,38.2m,4.488331377029419,0.1431
